day,hr,mwh_ahead,mwh
5/6/19,24,655.4,665.2
5/7/19,1,665.7,618.7
5/7/19,2,627.4,593.3
5/7/19,3,608.8,584.3
5/7/19,4,602.8,584.2
5/7/19,5,604.7,606.2
5/7/19,6,648.9,654.2
5/7/19,7,768.3,733.5
5/7/19,8,851.1,793.9
5/7/19,9,834.5,808.4
5/7/19,10,844.9,817.6
5/7/19,11,883.1,819.2
5/7/19,12,867.6,830.6
5/7/19,13,851.9,831.5
5/7/19,14,847.1,826.9
5/7/19,15,845.3,821.5
5/7/19,16,840.9,823.1
5/7/19,17,822.3,828.2
5/7/19,18,827.5,826.6
5/7/19,19,874.9,831.5
5/7/19,20,873,849.8
5/7/19,21,897.2,861.2
5/7/19,22,817.4,807.8
5/7/19,23,704.8,727.7
5/7/19,24,627,662.6
5/8/19,1,604.2,615.4
5/8/19,2,526,589.7
5/8/19,3,515.1,573.3
5/8/19,4,512.3,570.2
5/8/19,5,528.4,583.3
5/8/19,6,569.7,625.1
5/8/19,7,699.2,710.1
5/8/19,8,775.7,775.2
5/8/19,9,817.3,798.6
5/8/19,10,848.7,813.9
5/8/19,11,890.8,830.3
5/8/19,12,877.5,841.1
5/8/19,13,862.5,842.2
5/8/19,14,843.8,845.2
5/8/19,15,841.1,842.3
5/8/19,16,833.1,833.2
5/8/19,17,845.7,825.4
5/8/19,18,872.7,826.8
5/8/19,19,887.6,824.4
5/8/19,20,884.5,833.6
5/8/19,21,904.9,852.4
5/8/19,22,855.4,805.1
5/8/19,23,683.7,726.7
5/8/19,24,610.1,659.1
5/9/19,1,655.9,608.9
5/9/19,2,629.6,584.3
5/9/19,3,608,570.5
5/9/19,4,609.9,571.4
5/9/19,5,613.7,585.8
5/9/19,6,666.4,632.9
5/9/19,7,812.5,716.4
5/9/19,8,856.5,780.4
5/9/19,9,866,797.7
5/9/19,10,861.7,810.9
5/9/19,11,881.5,821.2
5/9/19,12,882.9,826.3
5/9/19,13,853.6,822.4
5/9/19,14,824.3,822.9
5/9/19,15,816.6,818.7
5/9/19,16,829.4,808.8
5/9/19,17,831.1,805.7
5/9/19,18,857.8,814.8
5/9/19,19,873,829
5/9/19,20,910.3,846.5
5/9/19,21,915.3,844.8
5/9/19,22,867,793.5
5/9/19,23,734.9,721.7
5/9/19,24,652.5,652.9
5/10/19,1,607.9,606.1
5/10/19,2,525,582.3
5/10/19,3,519.6,568.9
5/10/19,4,539.6,567.8
5/10/19,5,537.7,580
5/10/19,6,636.3,625.3
5/10/19,7,797.8,711.4
5/10/19,8,959.2,784.4
5/10/19,9,896.3,814.3
5/10/19,10,910.1,838.2
5/10/19,11,932.6,856.8
5/10/19,12,918.3,870.5
5/10/19,13,878.5,867.2
5/10/19,14,879.4,869.5
5/10/19,15,882.6,860.3
5/10/19,16,870.7,849.1
5/10/19,17,858.9,840
5/10/19,18,843.8,840.4
5/10/19,19,863,825
5/10/19,20,858.4,822.5
5/10/19,21,837.3,830.8
5/10/19,22,827.8,796.2
5/10/19,23,673.3,736.1
5/10/19,24,635,674.6
5/11/19,1,650.8,622.7
5/11/19,2,585.8,599.2
5/11/19,3,546,579.9
5/11/19,4,563.3,567.3
5/11/19,5,521.8,566.3
5/11/19,6,564.1,579.4
5/11/19,7,593.4,619.6
5/11/19,8,645.5,667.2
5/11/19,9,722.5,704
5/11/19,10,753.7,731
5/11/19,11,756.4,743.1
5/11/19,12,778.7,744.2
5/11/19,13,714.5,735.7
5/11/19,14,706.7,732.9
5/11/19,15,697.9,729.4
5/11/19,16,710.3,727.7
5/11/19,17,722.8,736.8
5/11/19,18,723.1,750.3
5/11/19,19,759.7,757.1
5/11/19,20,774.5,760.1
5/11/19,21,823.3,778.8
5/11/19,22,783.6,751.4
5/11/19,23,649.6,697.3
5/11/19,24,613.4,645.5
5/12/19,1,708.5,600
5/12/19,2,529.9,568.4
5/12/19,3,532.9,553.3
5/12/19,4,480.1,545.3
5/12/19,5,504,544.8
5/12/19,6,618.4,547.5
5/12/19,7,538.8,573.9
5/12/19,8,636.9,618.6
5/12/19,9,708.4,671
5/12/19,10,738,728.1
5/12/19,11,760.7,764.8
5/12/19,12,823.1,774
5/12/19,13,802.2,779.3
5/12/19,14,801.4,782.6
5/12/19,15,787.3,769.2
5/12/19,16,784,769.3
5/12/19,17,792.2,789.3
5/12/19,18,836.3,806.4
5/12/19,19,848.1,814.2
5/12/19,20,886.1,823.9
5/12/19,21,915.3,827.3
5/12/19,22,854,777.6
5/12/19,23,761.4,716.2
5/12/19,24,640.5,655.9
5/13/19,1,605.7,618.8
5/13/19,2,558.6,593.8
5/13/19,3,574.6,582.1
5/13/19,4,552.8,586.2
5/13/19,5,563.9,606
5/13/19,6,617.7,653.2
5/13/19,7,819.7,743.3
5/13/19,8,914.4,809
5/13/19,9,901.2,847
5/13/19,10,907.2,858.2
5/13/19,11,904.6,859.8
5/13/19,12,903.9,866.6
5/13/19,13,858.5,863.3
5/13/19,14,854.7,875.8
5/13/19,15,845,868.7
5/13/19,16,846.5,869.9
5/13/19,17,840.2,881.9
5/13/19,18,891.3,904.1
5/13/19,19,950.6,911.4
5/13/19,20,960.8,907.1
5/13/19,21,982.3,894.9
5/13/19,22,919.4,840.3
5/13/19,23,812.9,764.2
5/13/19,24,678.3,700.5
5/14/19,1,690.2,651.2
5/14/19,2,656.4,628.6
5/14/19,3,663.1,616.4
5/14/19,4,652.2,620.3
5/14/19,5,670.8,629.4
5/14/19,6,718.8,671.6
5/14/19,7,815.5,765.9
5/14/19,8,964.2,834.6
5/14/19,9,914.9,857.9
5/14/19,10,924,877.4
5/14/19,11,907,888.3
5/14/19,12,930.6,894.1
5/14/19,13,893.9,890.5
5/14/19,14,878.2,889.9
5/14/19,15,895.9,885.3
5/14/19,16,921.2,883.7
5/14/19,17,922.7,884.4
5/14/19,18,966.4,899.7
5/14/19,19,1006,905
5/14/19,20,1026,904.9
5/14/19,21,1065.8,903.3
5/14/19,22,926.2,849.2
5/14/19,23,819.1,771.5
5/14/19,24,745.4,705.6
5/15/19,1,675,655.9
5/15/19,2,608.5,627.2
5/15/19,3,584.8,615.5
5/15/19,4,615.2,612.8
5/15/19,5,634.8,626.9
5/15/19,6,734.8,671.4
5/15/19,7,897.1,763.5
5/15/19,8,890,822.4
5/15/19,9,831.4,837.2
5/15/19,10,793.1,842.1
5/15/19,11,785.3,852.6
5/15/19,12,826,859.9
5/15/19,13,792.3,851.7
5/15/19,14,742.2,856.2
5/15/19,15,781.1,845.4
5/15/19,16,772.9,837
5/15/19,17,777.8,834.3
5/15/19,18,842.3,836.7
5/15/19,19,882.7,837.2
5/15/19,20,876.7,849.8
5/15/19,21,872.5,869.5
5/15/19,22,859.1,822.8
5/15/19,23,664.5,743
5/15/19,24,580.3,677.7
5/16/19,1,653,625.1
5/16/19,2,554.4,603.1
5/16/19,3,522,590.9
5/16/19,4,543.7,588.7
5/16/19,5,555.7,604.6
5/16/19,6,773.9,645.7
5/16/19,7,882.8,733.9
5/16/19,8,848.8,794.9
5/16/19,9,823.4,816.6
5/16/19,10,781.9,829.6
5/16/19,11,759.4,845.9
5/16/19,12,750.5,855.5
5/16/19,13,764.3,855.1
5/16/19,14,765.3,853.6
5/16/19,15,760.5,849.7
5/16/19,16,764.3,841.3
5/16/19,17,756.6,845.6
5/16/19,18,817,848.5
5/16/19,19,853.4,844.6
5/16/19,20,865.6,843.9
5/16/19,21,896.4,857.6
5/16/19,22,842.9,815.6
5/16/19,23,687.9,738.9
5/16/19,24,577.8,675
5/17/19,1,651.4,624.4
5/17/19,2,579.2,595.8
5/17/19,3,567.4,581.8
5/17/19,4,560.5,579.5
5/17/19,5,563.2,590.3
5/17/19,6,617.4,634.4
5/17/19,7,748.4,718.1
5/17/19,8,793.3,788.7
5/17/19,9,862.4,821.9
5/17/19,10,833.6,840.5
5/17/19,11,877.4,856.4
5/17/19,12,876.1,870.1
5/17/19,13,858.1,863.3
5/17/19,14,824.1,874.5
5/17/19,15,823.6,869.2
5/17/19,16,811.8,860.5
5/17/19,17,781.6,860.6
5/17/19,18,825.4,853.4
5/17/19,19,852.5,834.8
5/17/19,20,876.4,819.7
5/17/19,21,874.9,823.2
5/17/19,22,847.1,793.2
5/17/19,23,718.2,738.6
5/17/19,24,601,669.3
5/18/19,1,642.6,623.9
5/18/19,2,587.8,596
5/18/19,3,570.3,574.8
5/18/19,4,555.8,564.3
5/18/19,5,602.7,565.9
5/18/19,6,570.4,572
5/18/19,7,605.9,614.8
5/18/19,8,663,664.6
5/18/19,9,759.9,703.7
5/18/19,10,809.1,731.8
5/18/19,11,764.4,744.5
5/18/19,12,746.4,750.2
5/18/19,13,707.5,748.9
5/18/19,14,733.9,748.7
5/18/19,15,683.3,737.7
5/18/19,16,676.9,736.7
5/18/19,17,740.8,751.7
5/18/19,18,773.8,760.7
5/18/19,19,765.5,760
5/18/19,20,776.4,757.1
5/18/19,21,833.5,771
5/18/19,22,771.6,748
5/18/19,23,694.6,702.4
5/18/19,24,596.6,643.5
5/19/19,1,602.2,592
5/19/19,2,574.9,572.6
5/19/19,3,552,551.7
5/19/19,4,542.6,542.7
5/19/19,5,541,543.6
5/19/19,6,552.4,541.3
5/19/19,7,550.5,569
5/19/19,8,616.8,613.7
5/19/19,9,676.8,660.6
5/19/19,10,706.1,711.7
5/19/19,11,733.1,744.3
5/19/19,12,753.1,745.1
5/19/19,13,741.4,753.9
5/19/19,14,738,750.8
5/19/19,15,747.1,743.5
5/19/19,16,757.5,746.4
5/19/19,17,763.9,761.2
5/19/19,18,771,786.3
5/19/19,19,790.7,802.8
5/19/19,20,816,817.5
5/19/19,21,842.9,817.6
5/19/19,22,787.5,768.3
5/19/19,23,704.4,705.2
5/19/19,24,627.5,651.4
5/20/19,1,597.1,613.9
5/20/19,2,564.6,592.5
5/20/19,3,547.9,582.5
5/20/19,4,542.5,580.8
5/20/19,5,559.2,585.4
5/20/19,6,605.3,627.9
5/20/19,7,696.2,717.8
5/20/19,8,802.6,802.7
5/20/19,9,854.4,841.3
5/20/19,10,873,877
5/20/19,11,905.2,906.7
5/20/19,12,946.8,938.4
5/20/19,13,966.3,954.7
5/20/19,14,1017.9,975.8
5/20/19,15,1026.7,986.3
5/20/19,16,1028.5,995.9
5/20/19,17,1021.4,996.8
5/20/19,18,1024.8,997.6
5/20/19,19,957.9,982.4
5/20/19,20,1042.7,981.2
5/20/19,21,1037.3,966.5
5/20/19,22,974.7,913.2
5/20/19,23,776.4,818.1
5/20/19,24,785.1,741.2
5/21/19,1,689.9,680.8
5/21/19,2,692.1,635
5/21/19,3,638.3,611.8
5/21/19,4,612.9,598.8
5/21/19,5,596.7,604.8
5/21/19,6,613.5,634.6
5/21/19,7,752.8,713.6
5/21/19,8,779.6,784.1
5/21/19,9,814.2,815.9
5/21/19,10,829.1,828.6
5/21/19,11,857.1,841.7
5/21/19,12,949,838
5/21/19,13,876.1,839.8
5/21/19,14,874.3,852.2
5/21/19,15,874.3,853.6
5/21/19,16,859.1,856.9
5/21/19,17,810.6,863.2
5/21/19,18,839.2,861.6
5/21/19,19,849.9,861.3
5/21/19,20,843.4,848
5/21/19,21,830.5,860.2
5/21/19,22,840.7,818
5/21/19,23,715.6,728.9
5/21/19,24,633.9,665.3
5/22/19,1,603.3,612.6
5/22/19,2,581.7,584.9
5/22/19,3,536.1,571
5/22/19,4,522.1,564
5/22/19,5,556.5,583.2
5/22/19,6,621.2,618.3
5/22/19,7,804,696.9
5/22/19,8,851.9,763.1
5/22/19,9,847,790.8
5/22/19,10,826.6,809
5/22/19,11,772.8,821.2
5/22/19,12,766.2,835.2
5/22/19,13,755.9,832
5/22/19,14,758.3,848.9
5/22/19,15,762.2,848.5
5/22/19,16,760.3,851.4
5/22/19,17,825.8,849.9
5/22/19,18,836.7,848.7
5/22/19,19,848.1,843.2
5/22/19,20,867.8,835.2
5/22/19,21,907.9,843.2
5/22/19,22,866.8,801.5
5/22/19,23,726.7,722.2
5/22/19,24,629.7,658.2
5/23/19,1,607.5,607.6
5/23/19,2,550.2,579.7
5/23/19,3,535,569.9
5/23/19,4,545,561.5
5/23/19,5,540.2,579.4
5/23/19,6,610.3,615.8
5/23/19,7,755.9,704.6
5/23/19,8,796,775.5
5/23/19,9,836.1,812.9
5/23/19,10,851.8,838.5
5/23/19,11,881.3,852.6
5/23/19,12,881.3,856.3
5/23/19,13,855.3,850.5
5/23/19,14,852.5,852.3
5/23/19,15,918.4,847.2
5/23/19,16,851.8,839.7
5/23/19,17,875.2,845.6
5/23/19,18,918.6,853.4
5/23/19,19,933.7,853.3
5/23/19,20,941.5,849.2
5/23/19,21,937.4,850.8
5/23/19,22,899.6,809.2
5/23/19,23,816.7,735.9
5/23/19,24,690.1,668.6
5/24/19,1,664.3,622.9
5/24/19,2,640.2,599.9
5/24/19,3,624.4,583.8
5/24/19,4,612,576.6
5/24/19,5,639.6,588.2
5/24/19,6,652.8,617.6
5/24/19,7,865.7,703.8
5/24/19,8,892.1,782.2
5/24/19,9,917.5,810.5
5/24/19,10,886,838
5/24/19,11,923.5,860.7
5/24/19,12,938.4,869.3
5/24/19,13,838.6,858.5
5/24/19,14,825.1,864.1
5/24/19,15,829.7,864.6
5/24/19,16,823.1,859.1
5/24/19,17,821.7,852.4
5/24/19,18,820.9,834.9
5/24/19,19,816.3,824.8
5/24/19,20,807.4,820.5
5/24/19,21,822.5,819.8
5/24/19,22,806.3,785.2
5/24/19,23,739.4,727
5/24/19,24,654.4,663.3
5/25/19,1,612.7,611.2
5/25/19,2,613.6,582.5
5/25/19,3,588.9,562.2
5/25/19,4,554.8,553.2
5/25/19,5,572.6,556.8
5/25/19,6,561,561.1
5/25/19,7,594.2,599.7
5/25/19,8,649.2,650.5
5/25/19,9,703.9,703.6
5/25/19,10,742.1,739.8
5/25/19,11,762.9,759.9
5/25/19,12,771.4,768.6
5/25/19,13,771.9,775.1
5/25/19,14,774.9,774.7
5/25/19,15,765.8,766.5
5/25/19,16,791.1,764
5/25/19,17,830.8,776.4
5/25/19,18,836.4,779.7
5/25/19,19,825.4,771.6
5/25/19,20,819,763.3
5/25/19,21,809.5,775.2
5/25/19,22,794.1,754.7
5/25/19,23,731.9,705.2
5/25/19,24,669.5,647.8
5/26/19,1,614,598
5/26/19,2,500.9,574.7
5/26/19,3,492.4,558.8
5/26/19,4,484.2,549.7
5/26/19,5,483.4,550.3
5/26/19,6,477.3,554.4
5/26/19,7,505.8,579
5/26/19,8,550.9,625.8
5/26/19,9,624.1,683
5/26/19,10,790.2,726.8
5/26/19,11,794.8,767.4
5/26/19,12,816.3,799.1
5/26/19,13,849.7,827.3
5/26/19,14,880.6,846.8
5/26/19,15,900.5,862.6
5/26/19,16,911.7,884.4
5/26/19,17,967.7,906.7
5/26/19,18,983.5,925.8
5/26/19,19,969,924.7
5/26/19,20,977.6,915.8
5/26/19,21,990.9,925.8
5/26/19,22,953.9,902.3
5/26/19,23,801.1,844
5/26/19,24,741.7,775.6
5/27/19,1,650.1,703
5/27/19,2,624.9,672.8
5/27/19,3,586.2,643.5
5/27/19,4,577.8,625.4
5/27/19,5,584.4,618
5/27/19,6,578.7,612.1
5/27/19,7,603.1,640.4
5/27/19,8,648.4,691.8
5/27/19,9,674.3,757.7
5/27/19,10,765.1,811.3
5/27/19,11,853,840.2
5/27/19,12,845.8,871
5/27/19,13,851.7,893.1
5/27/19,14,837,897.8
5/27/19,15,858.2,902.2
5/27/19,16,857.5,916.6
5/27/19,17,877.9,937
5/27/19,18,924.1,941.4
5/27/19,19,959.9,923.2
5/27/19,20,935.2,905.8
5/27/19,21,970.6,916.3
5/27/19,22,905.4,869.8
5/27/19,23,664.1,782.7
5/27/19,24,588.3,706
5/28/19,1,624.4,658.1
5/28/19,2,563.1,622
5/28/19,3,526.3,602.1
5/28/19,4,535.2,597.7
5/28/19,5,541.9,609.3
5/28/19,6,602.1,634.5
5/28/19,7,707.8,714.2
5/28/19,8,789,785.2
5/28/19,9,827,819.6
5/28/19,10,852,842.4
5/28/19,11,879.2,869.1
5/28/19,12,877.2,884.9
5/28/19,13,867.8,880
5/28/19,14,864.7,885.8
5/28/19,15,850.3,877.2
5/28/19,16,801.8,870.7
5/28/19,17,865.2,874.9
5/28/19,18,866.9,884.3
5/28/19,19,858.1,885.8
5/28/19,20,851.7,873.9
5/28/19,21,864.2,857.8
5/28/19,22,845.2,804.2
5/28/19,23,691.7,736.1
5/28/19,24,564.6,667.9
5/29/19,1,649.6,619.3
5/29/19,2,629.9,586.5
5/29/19,3,580.3,571.6
5/29/19,4,592.5,568.3
5/29/19,5,595.1,582.6
5/29/19,6,629,616
5/29/19,7,753.2,703.9
5/29/19,8,829.5,777.9
5/29/19,9,857.5,813.4
5/29/19,10,874.7,835.8
5/29/19,11,905.3,849.5
5/29/19,12,830,857.7
5/29/19,13,817.9,857.6
5/29/19,14,827.9,856.2
5/29/19,15,812.4,841.3
5/29/19,16,809.6,832.6
5/29/19,17,838.9,832.7
5/29/19,18,865.6,846.4
5/29/19,19,856.1,860
5/29/19,20,843.1,860.8
5/29/19,21,869.4,855.4
5/29/19,22,843.5,806.1
5/29/19,23,700,732.8
5/29/19,24,625.6,669.7
5/30/19,1,629.2,621.7
5/30/19,2,614.9,594.2
5/30/19,3,582.5,580.9
5/30/19,4,602.3,576
5/30/19,5,568.4,590.8
5/30/19,6,594.7,631.1
5/30/19,7,751.6,715.9
5/30/19,8,821.1,792.7
5/30/19,9,860.8,824.2
5/30/19,10,886.6,843.4
5/30/19,11,926.5,856.5
5/30/19,12,933.7,869.4
5/30/19,13,881,867
5/30/19,14,890.9,861.8
5/30/19,15,900.4,848.6
5/30/19,16,877.9,853.3
5/30/19,17,885.5,844.2
5/30/19,18,878.6,840.6
5/30/19,19,905.8,844.6
5/30/19,20,885.6,849.7
5/30/19,21,893.4,852.8
5/30/19,22,823.3,812.2
5/30/19,23,758.9,738.3
5/30/19,24,667,674.2
5/31/19,1,627.6,619.8
5/31/19,2,606.1,600.4
5/31/19,3,586.8,586.6
5/31/19,4,558.4,582.7
5/31/19,5,572,594.3
5/31/19,6,619.6,631.9
5/31/19,7,736.5,715.8
5/31/19,8,817.9,792.5
5/31/19,9,868.2,835.2
5/31/19,10,900.8,872.1
5/31/19,11,892.7,910.3
5/31/19,12,889,928.7
5/31/19,13,933,930.1
5/31/19,14,909.5,938.3
5/31/19,15,913.6,945.8
5/31/19,16,908.8,944.7
5/31/19,17,934.3,937.2
5/31/19,18,901.2,924.3
5/31/19,19,892.3,909.8
5/31/19,20,844.5,884.3
5/31/19,21,859,880
5/31/19,22,860.5,849
5/31/19,23,786.2,784.6
5/31/19,24,702.4,707.9
6/1/19,1,636.6,654.2
6/1/19,2,596.3,627.7
6/1/19,3,577.4,605.9
6/1/19,4,581.2,593
6/1/19,5,575,593.1
6/1/19,6,587.2,596.9
6/1/19,7,597.1,633.2
6/1/19,8,664.8,682.3
6/1/19,9,702.5,741.6
6/1/19,10,767.1,786.5
6/1/19,11,746.9,813.2
6/1/19,12,803.2,830
6/1/19,13,811,842.7
6/1/19,14,796,856.8
6/1/19,15,821.1,861
6/1/19,16,832.3,852.8
6/1/19,17,849.5,858.5
6/1/19,18,844.4,857.3
6/1/19,19,848.6,848.6
6/1/19,20,833.8,830.1
6/1/19,21,882.9,836.5
6/1/19,22,797.8,808.2
6/1/19,23,729.9,754.4
6/1/19,24,671,688.8
6/2/19,1,662.5,648.2
6/2/19,2,626.9,613.2
6/2/19,3,597.9,591.2
6/2/19,4,590.4,579.2
6/2/19,5,553.9,578.2
6/2/19,6,553.5,574.2
6/2/19,7,579.7,592.8
6/2/19,8,624.9,640.7
6/2/19,9,689.6,693.4
6/2/19,10,742.2,733.7
6/2/19,11,768.9,763.9
6/2/19,12,794.4,779.7
6/2/19,13,802.2,790
6/2/19,14,806,802.6
6/2/19,15,811.4,812
6/2/19,16,841.5,824.2
6/2/19,17,862.4,849.6
6/2/19,18,867.3,866.9
6/2/19,19,865.8,865.5
6/2/19,20,858.3,863.2
6/2/19,21,883.2,871.1
6/2/19,22,806,837.4
6/2/19,23,727.4,755.7
6/2/19,24,660.8,695.7
6/3/19,1,656.2,653.1
6/3/19,2,625.7,614.8
6/3/19,3,602.6,589.5
6/3/19,4,566.9,583.9
6/3/19,5,579,593.8
6/3/19,6,585.1,634.9
6/3/19,7,744.6,717.5
6/3/19,8,792.6,781.9
6/3/19,9,800.8,812.3
6/3/19,10,803.4,840
6/3/19,11,823.1,862.3
6/3/19,12,836.1,873.1
6/3/19,13,848,873.7
6/3/19,14,849.3,884.5
6/3/19,15,818.7,879
6/3/19,16,845.8,884.6
6/3/19,17,854.2,893.4
6/3/19,18,857.5,893.3
6/3/19,19,865.3,888.1
6/3/19,20,874.8,869.6
6/3/19,21,883.1,861.5
6/3/19,22,841.7,820.4
6/3/19,23,726.3,739.1
6/3/19,24,651.7,672.3
6/4/19,1,648.3,617
6/4/19,2,622.1,587.4
6/4/19,3,583.5,573.6
6/4/19,4,573.4,569.2
6/4/19,5,587,582.7
6/4/19,6,618.5,619
6/4/19,7,749.1,703.4
6/4/19,8,820.5,769.6
6/4/19,9,817.3,804.9
6/4/19,10,827.5,826.8
6/4/19,11,828.6,844.5
6/4/19,12,862.5,859.7
6/4/19,13,860.2,861.5
6/4/19,14,882.5,866.5
6/4/19,15,869.4,866.5
6/4/19,16,892.6,868.1
6/4/19,17,907.8,878.9
6/4/19,18,883.2,883.8
6/4/19,19,903,870.5
6/4/19,20,900.1,860.7
6/4/19,21,879.4,862.7
6/4/19,22,862.6,827.1
6/4/19,23,757.5,751.3
6/4/19,24,675.4,679.1
6/5/19,1,631.3,631.3
6/5/19,2,537.9,604.9
6/5/19,3,537.1,589.7
6/5/19,4,531.1,585.5
6/5/19,5,525.6,602.3
6/5/19,6,584.9,637.4
6/5/19,7,697.4,727.4
6/5/19,8,860.5,802.6
6/5/19,9,874.6,850.7
6/5/19,10,887.9,878.5
6/5/19,11,929.7,900.3
6/5/19,12,915,920.6
6/5/19,13,945.3,940.4
6/5/19,14,985.5,971.4
6/5/19,15,980.5,986.8
6/5/19,16,988.2,996
6/5/19,17,1018.3,996.3
6/5/19,18,991.1,986.9
6/5/19,19,1006.6,968.9
6/5/19,20,999.2,955.9
6/5/19,21,998.7,958.1
6/5/19,22,974,915.6
6/5/19,23,844,832.5
6/5/19,24,744,760.9
6/6/19,1,763.5,708.3
6/6/19,2,725.4,683.9
6/6/19,3,704.7,667.3
6/6/19,4,688.9,655.9
6/6/19,5,667.9,669
6/6/19,6,696.9,709.4
6/6/19,7,826.4,793.9
6/6/19,8,906,873.7
6/6/19,9,929,924.1
6/6/19,10,950.9,963
6/6/19,11,936.3,1000.1
6/6/19,12,1003.9,1032.5
6/6/19,13,968.2,1059.8
6/6/19,14,1033,1071.1
6/6/19,15,1040,1067.7
6/6/19,16,1068.9,1079.8
6/6/19,17,1038.7,1078.6
6/6/19,18,1097.1,1071.7
6/6/19,19,1083.4,1045.7
6/6/19,20,1045.6,1011.7
6/6/19,21,1052.7,988.7
6/6/19,22,956.8,948.1
6/6/19,23,849.9,863.1
6/6/19,24,765.2,785.2
6/7/19,1,684.3,710
6/7/19,2,624.7,679
6/7/19,3,633.3,654.5
6/7/19,4,629.8,644.1
6/7/19,5,633.8,650.2
6/7/19,6,649.4,683.3
6/7/19,7,731.4,766.4
6/7/19,8,829.4,843.9
6/7/19,9,902.5,893.5
6/7/19,10,918.7,942.8
6/7/19,11,946.9,978.4
6/7/19,12,953.3,1002.2
6/7/19,13,965.7,1015
6/7/19,14,979.3,1039.5
6/7/19,15,1000.7,1053.1
6/7/19,16,993,1052.7
6/7/19,17,1019,1028.7
6/7/19,18,1047,999.3
6/7/19,19,1021.4,970.1
6/7/19,20,971.3,934.9
6/7/19,21,980.9,923.5
6/7/19,22,941.7,899
6/7/19,23,826,822
6/7/19,24,749.9,749.2
6/8/19,1,672.5,696.5
6/8/19,2,637.3,656
6/8/19,3,624.7,629.9
6/8/19,4,605.4,614.6
6/8/19,5,587.5,611.2
6/8/19,6,598.4,612.2
6/8/19,7,630.1,661.9
6/8/19,8,691.8,724.8
6/8/19,9,756.2,784.9
6/8/19,10,807.5,823.5
6/8/19,11,853.2,850.9
6/8/19,12,869.7,872.2
6/8/19,13,891.3,881.7
6/8/19,14,907.3,903
6/8/19,15,939.3,915.1
6/8/19,16,916.1,927.9
6/8/19,17,905.5,945
6/8/19,18,874.4,946
6/8/19,19,865.2,925
6/8/19,20,897.2,887
6/8/19,21,923.3,861.8
6/8/19,22,838.4,837
6/8/19,23,763.8,767
6/8/19,24,701.6,703
6/9/19,1,666.4,641.4
6/9/19,2,541.9,613.5
6/9/19,3,513.5,589.7
6/9/19,4,499.7,576
6/9/19,5,492.6,571.6
6/9/19,6,491.6,565.7
6/9/19,7,515.7,592.5
6/9/19,8,596.5,644
6/9/19,9,613.6,706.8
6/9/19,10,650.6,756.1
6/9/19,11,674.4,782.8
6/9/19,12,729.9,801.8
6/9/19,13,734.5,819.1
6/9/19,14,751.8,825.9
6/9/19,15,785.4,830.1
6/9/19,16,888.3,841.2
6/9/19,17,822.5,860.6
6/9/19,18,838.3,878.3
6/9/19,19,865.2,878.2
6/9/19,20,899.8,857.2
6/9/19,21,919.1,854.1
6/9/19,22,867.8,821.1
6/9/19,23,745.9,747.3
6/9/19,24,677,680.5
6/10/19,1,608.2,622.9
6/10/19,2,516.6,599.9
6/10/19,3,513.7,582.1
6/10/19,4,543.6,575.8
6/10/19,5,495.3,588.4
6/10/19,6,576.9,625.1
6/10/19,7,683.3,721.6
6/10/19,8,800.8,810.8
6/10/19,9,870,851.4
6/10/19,10,910.5,889.3
6/10/19,11,963.9,921.7
6/10/19,12,983.7,943.1
6/10/19,13,974.7,955.8
6/10/19,14,981.2,981.3
6/10/19,15,1009.7,1007.1
6/10/19,16,1011.7,1022.8
6/10/19,17,1014.2,1007.9
6/10/19,18,980.4,1004.1
6/10/19,19,947.3,1007.7
6/10/19,20,950.3,988.5
6/10/19,21,960.2,975.3
6/10/19,22,906.1,927.2
6/10/19,23,790,840.3
6/10/19,24,682.2,775
6/11/19,1,685.8,723.9
6/11/19,2,680.1,691.5
6/11/19,3,655.3,667.3
6/11/19,4,646.1,660.2
6/11/19,5,665.1,685.3
6/11/19,6,676.2,723
6/11/19,7,812.1,807.1
6/11/19,8,915,886.8
6/11/19,9,953.9,934.9
6/11/19,10,950.6,979.1
6/11/19,11,929.8,1002.4
6/11/19,12,958.9,995.6
6/11/19,13,968.6,998.7
6/11/19,14,1026.4,1006.6
6/11/19,15,999.2,1000.7
6/11/19,16,973.7,1000.4
6/11/19,17,1031.4,1025.1
6/11/19,18,1070.3,1026.8
6/11/19,19,1081,1012.3
6/11/19,20,1030,985.2
6/11/19,21,1042.4,960
6/11/19,22,948.7,913.3
6/11/19,23,838.6,817.6
6/11/19,24,745.4,742.6
6/12/19,1,667,679.4
6/12/19,2,604.9,641.6
6/12/19,3,599.6,621.1
6/12/19,4,608,611.4
6/12/19,5,592,624.4
6/12/19,6,622.5,655.8
6/12/19,7,768.5,734.8
6/12/19,8,902.9,808.4
6/12/19,9,904.6,860
6/12/19,10,901.7,889.5
6/12/19,11,929.4,916
6/12/19,12,953.7,937.9
6/12/19,13,939.5,955.8
6/12/19,14,940.1,975.7
6/12/19,15,957.3,990.7
6/12/19,16,926.2,995.4
6/12/19,17,930.3,996.4
6/12/19,18,960.3,988.9
6/12/19,19,989.7,969.3
6/12/19,20,967.4,936.1
6/12/19,21,957.6,914.5
6/12/19,22,906,874.9
6/12/19,23,800.6,787.3
6/12/19,24,726.2,711.1
6/13/19,1,639.7,648.8
6/13/19,2,587.7,622.6
6/13/19,3,569.5,605.1
